,area,mean_gray,min_gray,max_gray,sum_gray
323,29.0,1.8275862068965518,0.0,26.0,53.0
324,59.0,0.8135593220338984,0.0,23.0,48.0
325,35.0,11.8,0.0,76.0,413.0
326,45.0,1.9555555555555555,0.0,76.0,88.0
327,49.0,33.36734693877551,0.0,76.0,1635.0
328,69.0,2.971014492753623,0.0,28.0,205.0
329,43.0,1.744186046511628,0.0,29.0,75.0
330,46.0,17.717391304347824,0.0,76.0,815.0
331,60.0,1.7333333333333334,0.0,28.0,104.0
332,58.0,3.706896551724138,0.0,65.0,215.0
333,91.0,1.2417582417582418,0.0,33.0,113.0
334,105.0,2.4857142857142858,0.0,60.0,261.0
335,53.0,33.77358490566038,0.0,76.0,1790.0
336,60.0,1.05,0.0,21.0,63.0
337,47.0,16.06382978723404,0.0,76.0,755.0
338,56.0,7.839285714285714,0.0,70.0,439.0
339,58.0,0.6724137931034483,0.0,25.0,39.0
340,52.0,7.3076923076923075,0.0,76.0,380.0
341,49.0,7.0,0.0,58.0,343.0
342,57.0,9.964912280701755,0.0,75.0,568.0
343,56.0,4.214285714285714,0.0,57.0,236.0
344,37.0,1.5945945945945945,0.0,22.0,59.0
345,51.0,19.627450980392158,0.0,76.0,1001.0
346,71.0,8.647887323943662,0.0,68.0,614.0
347,41.0,17.170731707317074,0.0,76.0,704.0
348,0.0,0.0,10000.0,0.0,0.0
349,21.0,0.9523809523809523,0.0,20.0,20.0
350,39.0,2.6923076923076925,0.0,28.0,105.0
351,52.0,5.423076923076923,0.0,37.0,282.0
352,55.0,2.8727272727272726,0.0,63.0,158.0
353,57.0,0.9122807017543859,0.0,18.0,52.0
354,48.0,0.6041666666666666,0.0,21.0,29.0
355,33.0,34.484848484848484,0.0,76.0,1138.0
356,56.0,6.0,0.0,68.0,336.0
357,43.0,2.7674418604651163,0.0,25.0,119.0
358,53.0,2.8867924528301887,0.0,66.0,153.0
359,44.0,0.022727272727272728,0.0,1.0,1.0
360,69.0,0.4057971014492754,0.0,16.0,28.0
361,40.0,2.525,0.0,50.0,101.0
362,44.0,0.4772727272727273,0.0,13.0,21.0
363,56.0,4.535714285714286,0.0,61.0,254.0
364,59.0,0.8135593220338984,0.0,22.0,48.0
365,57.0,3.7719298245614037,0.0,56.0,215.0
366,70.0,0.5,0.0,28.0,35.0
367,50.0,2.4,0.0,62.0,120.0
368,38.0,0.2894736842105263,0.0,6.0,11.0
369,47.0,4.808510638297872,0.0,67.0,226.0
370,61.0,2.2131147540983607,0.0,47.0,135.0
371,44.0,4.340909090909091,0.0,74.0,191.0
372,71.0,1.7464788732394365,0.0,28.0,124.0
373,61.0,15.295081967213115,0.0,76.0,933.0
374,52.0,17.942307692307693,0.0,76.0,933.0
375,78.0,6.538461538461538,0.0,54.0,510.0
376,45.0,21.288888888888888,0.0,76.0,958.0
377,44.0,0.3181818181818182,0.0,13.0,14.0
378,44.0,0.75,0.0,17.0,33.0
379,48.0,56.291666666666664,0.0,76.0,2702.0
380,60.0,2.8666666666666667,0.0,36.0,172.0
381,57.0,1.5614035087719298,0.0,33.0,89.0
382,49.0,2.4693877551020407,0.0,35.0,121.0
383,61.0,17.016393442622952,0.0,76.0,1038.0
384,40.0,0.725,0.0,12.0,29.0
385,43.0,3.558139534883721,0.0,41.0,153.0
386,77.0,4.0,0.0,70.0,308.0
387,36.0,9.36111111111111,0.0,70.0,337.0
388,67.0,8.17910447761194,0.0,76.0,548.0
389,49.0,1.6326530612244898,0.0,23.0,80.0
390,44.0,3.25,0.0,41.0,143.0
391,21.0,0.23809523809523808,0.0,5.0,5.0
392,57.0,4.035087719298246,0.0,69.0,230.0
393,57.0,1.543859649122807,0.0,29.0,88.0
394,63.0,0.19047619047619047,0.0,10.0,12.0
395,61.0,23.19672131147541,0.0,76.0,1415.0
396,53.0,8.943396226415095,0.0,76.0,474.0
397,44.0,2.272727272727273,0.0,38.0,100.0
398,37.0,2.5675675675675675,0.0,18.0,95.0
399,40.0,0.6,0.0,19.0,24.0
400,48.0,0.4375,0.0,8.0,21.0
401,29.0,5.068965517241379,0.0,41.0,147.0
402,66.0,74.46969696969697,21.0,76.0,4915.0
403,42.0,2.4523809523809526,0.0,27.0,103.0
404,55.0,0.509090909090909,0.0,13.0,28.0
405,40.0,2.6,0.0,27.0,104.0
406,46.0,3.369565217391304,0.0,35.0,155.0
407,41.0,2.658536585365854,0.0,42.0,109.0
408,42.0,1.2857142857142858,0.0,26.0,54.0
409,53.0,1.4528301886792452,0.0,48.0,77.0
410,41.0,0.7560975609756098,0.0,24.0,31.0
411,65.0,27.953846153846154,0.0,76.0,1817.0
412,59.0,1.2203389830508475,0.0,56.0,72.0
413,46.0,3.717391304347826,0.0,32.0,171.0
414,63.0,11.88888888888889,0.0,50.0,749.0
415,52.0,34.98076923076923,0.0,76.0,1819.0
416,47.0,2.0,0.0,22.0,94.0
417,33.0,0.48484848484848486,0.0,12.0,16.0
418,48.0,1.2708333333333333,0.0,30.0,61.0
419,37.0,1.7567567567567568,0.0,26.0,65.0
420,42.0,2.4285714285714284,0.0,27.0,102.0
421,0.0,0.0,10000.0,0.0,0.0
422,0.0,0.0,10000.0,0.0,0.0
423,59.0,2.135593220338983,0.0,44.0,126.0
424,37.0,3.054054054054054,0.0,35.0,113.0
425,42.0,0.19047619047619047,0.0,8.0,8.0
426,38.0,0.07894736842105263,0.0,3.0,3.0
427,37.0,0.972972972972973,0.0,19.0,36.0
428,48.0,0.4375,0.0,13.0,21.0
429,42.0,1.0714285714285714,0.0,39.0,45.0
430,87.0,3.1724137931034484,0.0,43.0,276.0
431,43.0,2.2093023255813953,0.0,42.0,95.0
432,37.0,0.7837837837837838,0.0,20.0,29.0
433,38.0,0.6842105263157895,0.0,16.0,26.0
434,69.0,1.565217391304348,0.0,35.0,108.0
